Type,TPM,Gene
DIPG-XIII,19.65,NLGN3
DIPG-XIII,1.33,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,2.95,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,32.57,NLGN3
DIPG-XIII,56.06,NLGN3
DIPG-XIII,63.17,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,108.99,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,71.42,NLGN3
DIPG-XIII,68.94,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,22.41,NLGN3
DIPG-XIII,41.26,NLGN3
DIPG-XIII,33.67,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,4.06,NLGN3
DIPG-XIII,12.47,NLGN3
DIPG-XIII,26.6,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,6.15,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,13.22,NLGN3
DIPG-XIII,22.12,NLGN3
DIPG-XIII,49.82,NLGN3
DIPG-XIII,32.24,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,19.78,NLGN3
DIPG-XIII,19.13,NLGN3
DIPG-XIII,25.93,NLGN3
DIPG-XIII,24.48,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,14.74,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,48.88,NLGN3
DIPG-XIII,18.13,NLGN3
DIPG-XIII,79.66,NLGN3
DIPG-XIII,14.63,NLGN3
DIPG-XIII,37.99,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,134.96,NLGN3
DIPG-XIII,74.83,NLGN3
DIPG-XIII,71.11,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,55.57,NLGN3
DIPG-XIII,79.9,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,56.82,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,34.43,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,28.01,NLGN3
DIPG-XIII,201.06,NLGN3
DIPG-XIII,55.12,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,29.61,NLGN3
DIPG-XIII,25.35,NLGN3
DIPG-XIII,1.95,NLGN3
DIPG-XIII,44.23,NLGN3
DIPG-XIII,26.12,NLGN3
DIPG-XIII,0.33,NLGN3
DIPG-XIII,3.6,NLGN3
DIPG-XIII,131.99,NLGN3
DIPG-XIII,69.4,NLGN3
DIPG-XIII,64.15,NLGN3
DIPG-XIII,24.91,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,72.85,NLGN3
DIPG-XIII,45.01,NLGN3
DIPG-XIII,0.46,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,43.12,NLGN3
DIPG-XIII,34.53,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,25.43,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,35.13,NLGN3
DIPG-XIII,42.58,NLGN3
DIPG-XIII,36.55,NLGN3
DIPG-XIII,43.7,NLGN3
DIPG-XIII,204.93,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,72.35,NLGN3
DIPG-XIII,14.24,NLGN3
DIPG-XIII,2.95,NLGN3
DIPG-XIII,67.68,NLGN3
DIPG-XIII,22.55,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,36.21,NLGN3
DIPG-XIII,63.75,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,9.35,NLGN3
DIPG-XIII,11.18,NLGN3
DIPG-XIII,108.81,NLGN3
DIPG-XIII,24.37,NLGN3
DIPG-XIII,9.51,NLGN3
DIPG-XIII,57.88,NLGN3
DIPG-XIII,20.72,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,19.35,NLGN3
DIPG-XIII,50.41,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,132.9,NLGN3
DIPG-XIII,45.17,NLGN3
DIPG-XIII,107.04,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,31.16,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,102.73,NLGN3
DIPG-XIII,16.75,NLGN3
DIPG-XIII,72.72,NLGN3
DIPG-XIII,24.99,NLGN3
DIPG-XIII,36.64,NLGN3
DIPG-XIII,54.52,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,60.88,NLGN3
DIPG-XIII,48.37,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,7.2,NLGN3
DIPG-XIII,81.13,NLGN3
DIPG-XIII,1.22,NLGN3
DIPG-XIII,52.94,NLGN3
DIPG-XIII,10.43,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0.81,NLGN3
DIPG-XIII,114.49,NLGN3
DIPG-XIII,48.97,NLGN3
DIPG-XIII,76.38,NLGN3
DIPG-XIII,2.71,NLGN3
DIPG-XIII,48.64,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,12.57,NLGN3
DIPG-XIII,81.86,NLGN3
DIPG-XIII,103.25,NLGN3
DIPG-XIII,41.56,NLGN3
DIPG-XIII,11.5,NLGN3
DIPG-XIII,3.57,NLGN3
DIPG-XIII,124.95,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,24.56,NLGN3
DIPG-XIII,65.57,NLGN3
DIPG-XIII,68.29,NLGN3
DIPG-XIII,0,NLGN3
DIPG-XIII,0.46,NLGN3
